close_rev_id,page_id,close_ts,outcome_type,closer
649749376,14695,20150303220021,stale,Legobot
649749410,986140,20150303220029,stale,Legobot
649779121,3379614,20150304020023,stale,Legobot
649810435,18082909,20150304080028,stale,Legobot
649907465,7566421,20150304230029,stale,Legobot
649914543,34016853,20150305000032,stale,Legobot
650054997,18976464,20150305220029,stale,Legobot
650130675,4625,20150306110018,stale,Legobot
650174578,6563650,20150306180034,stale,Legobot
650198208,22526158,20150306210036,stale,Legobot
650221750,16665786,20150307000033,stale,Legobot
650281168,3950367,20150307110024,stale,Legobot
650354899,879596,20150307220017,stale,Legobot
650407199,520863,20150308060018,stale,Legobot
650417066,39546736,20150308080026,stale,Legobot
650422085,3950367,20150308090021,stale,Legobot
650493949,6765691,20150308200037,stale,Legobot
650557972,59492,20150309040026,stale,Legobot
650601772,45329621,20150309130037,stale,Legobot
650637806,233561,20150309180026,stale,Legobot
650662218,28683430,20150309210044,stale,Legobot
