node_id,wiki,page_id,title,namespace,qid,confidence,admitted_via,native,status_tier
enwiki:27765207,enwiki,27765207,Manual_of_Style/Superscripts_and_subscripts,4,,core,status_template,1,
enwiki:28140535,enwiki,28140535,Reference_desk,4,Q3907025,core,overview,1,
enwiki:28774587,enwiki,28774587,Manual_of_Style/Snooker,4,,core,status_template,1,
enwiki:28807595,enwiki,28807595,Clean_start,4,Q12126916,core,status_template,1,
enwiki:30329918,enwiki,30329918,Deletion_policy,4,Q5009984,core,status_template,1,
enwiki:30726565,enwiki,30726565,Manual_of_Style/Contents,4,Q111474353,core,status_template,1,
enwiki:30796484,enwiki,30796484,Naming_conventions_(Latter_Day_Saints),4,Q15528901,core,status_template,1,
enwiki:31426044,enwiki,31426044,Edit_filter_manager,4,Q13422647,core,status_template,1,
enwiki:31961304,enwiki,31961304,Naming_conventions_(stations_in_Poland),4,,core,status_template,1,
enwiki:32767432,enwiki,32767432,Naming_conventions_(writing_systems),4,Q127912425,core,status_template,1,
enwiki:33498936,enwiki,33498936,Notability_(astronomical_objects),4,Q14605756,core,status_template,1,
enwiki:35484541,enwiki,35484541,Naming_conventions_(ethnicities_and_tribes),4,,core,status_template,1,
enwiki:36230333,enwiki,36230333,Reviewing_pending_changes,4,Q11107170,core,status_template,1,
enwiki:39682158,enwiki,39682158,Naming_conventions_(Australian_roads),4,,core,status_template,1,
enwiki:40816212,enwiki,40816212,Template_editor,4,Q15080994,core,status_template,1,
enwiki:42813770,enwiki,42813770,Broad-concept_article,4,Q30088708,core,status_template,1,
enwiki:43002003,enwiki,43002003,Set_index_articles,4,Q24068417,core,status_template,1,
enwiki:43423344,enwiki,43423344,Spam_blacklist,4,Q5460553,core,status_template,1,
enwiki:44253752,enwiki,44253752,Manual_of_Style/Organizing_disambiguation_pages_by_subject_area,4,Q116741348,core,status_template,1,
enwiki:44578971,enwiki,44578971,Naming_conventions_(places_in_Bangladesh),4,,core,status_template,1,
enwiki:45647903,enwiki,45647903,Five_pillars,4,Q4656249,core,overview,1,
enwiki:47517255,enwiki,47517255,Artist's_impressions_of_astronomical_objects,4,,core,status_template,1,
enwiki:47581638,enwiki,47581638,Paid-contribution_disclosure,4,Q20859299,core,status_template,1,
enwiki:48810348,enwiki,48810348,Password_strength_requirements,4,Q47471756,core,status_template,1,
enwiki:49652567,enwiki,49652567,Naming_conventions_(Canadian_stations),4,,core,status_template,1,
enwiki:50190519,enwiki,50190519,Page_mover,4,Q24207206,core,status_template,1,
enwiki:50506105,enwiki,50506105,Manual_of_Style/Pakistan-related_articles,4,,core,status_template,1,
enwiki:53590263,enwiki,53590263,Proposed_deletion,4,Q10964165,core,status_template,1,
enwiki:54892803,enwiki,54892803,Edit_filter_helper,4,Q126787055,core,status_template,1,
enwiki:56585029,enwiki,56585029,Naming_conventions_(families),4,,core,status_template,1,
enwiki:57453689,enwiki,57453689,TemplateStyles,4,Q51724369,core,status_template,1,
enwiki:57529298,enwiki,57529298,Miscellany_for_deletion/Speedy_redirect,4,,core,status_template,1,
enwiki:58029815,enwiki,58029815,Interface_administrators,4,Q55386965,core,status_template,1,
enwiki:58734345,enwiki,58734345,Naming_conventions_(Irish_stations),4,,core,status_template,1,
enwiki:60495928,enwiki,60495928,Naming_conventions_(Macedonia),4,,core,status_template,1,
enwiki:63766046,enwiki,63766046,Political_endorsements,4,,core,status_template,1,
enwiki:64070861,enwiki,64070861,Naming_conventions_(Egypt),4,,core,status_template,1,
enwiki:70397617,enwiki,70397617,Naming_conventions_(Indian_constituencies),4,Q122200925,core,status_template,1,
enwiki:77328848,enwiki,77328848,Notability_(species),4,Q131378179,core,status_template,1,
enwiki:77872646,enwiki,77872646,Administrator_recall,4,Q13382106,core,iw_qid,0,
enwiki:78599355,enwiki,78599355,Temporary_account_IP_viewer,4,Q130323657,core,status_template,1,
enwiki:81420154,enwiki,81420154,Writing_articles_with_large_language_models,4,Q137217991,core,status_template,1,
enwiki:82381318,enwiki,82381318,LLM-assisted_translation,4,Q138807951,core,status_template,1,
enwiki:82927100,enwiki,82927100,Presumptive_removal_of_AI-generated_content,4,,core,status_template,1,
dewiki:1234,dewiki,1234,Grundprinzipien,4,Q4656249,core,overview,1,
dewiki:3542,dewiki,3542,Neutraler_Standpunkt,4,Q4656487,core,overview,1,
dewiki:4319,dewiki,4319,Namenskonventionen,4,Q3186256,core,overview,1,
dewiki:5484,dewiki,5484,Formatierung,4,Q4994848,core,overview,1,
dewiki:5656,dewiki,5656,Was_Wikipedia_nicht_ist,4,Q4345841,core,overview,1,
dewiki:7637,dewiki,7637,Begriffsklärung,4,Q118521146,core,overview,1,
dewiki:7763,dewiki,7763,Administratoren,4,Q4039395,core,iw_qid,0,
dewiki:8082,dewiki,8082,Fremdwortformatierung,4,,core,overview,1,
dewiki:8085,dewiki,8085,Verlinken,4,Q14767226,core,overview,1,
dewiki:8097,dewiki,8097,Datumskonventionen,4,,core,overview,1,
dewiki:8130,dewiki,8130,Wie_schreibe_ich_gute_Artikel,4,Q10973854,core,overview,1,
dewiki:11506,dewiki,11506,Listen,4,Q13406463,core,overview,1,
dewiki:18339,dewiki,18339,Spoilerwarnung,4,Q5525169,core,iw_qid,0,
dewiki:22673,dewiki,22673,Wikiquette,4,Q3621820,core,overview,1,
dewiki:23138,dewiki,23138,Literatur,4,Q23419291,core,overview,1,
dewiki:24927,dewiki,24927,Formatvorlage_Begriffsklärung,4,Q8783229,core,iw_qid,0,
dewiki:26326,dewiki,26326,Archiv/Richtlinien_für_die_Namensgebung:Singular-Plural-Debatte,4,Q15711078,core,iw_qid,0,
dewiki:26677,dewiki,26677,Wikipedia_ist_kein_Wörterbuch,4,Q11012189,core,iw_qid,0,
dewiki:27959,dewiki,27959,Assoziative_Verweise,4,Q10977665,core,overview,1,
dewiki:28686,dewiki,28686,Meinungsbilder,4,Q4657677,core,iw_qid,0,
dewiki:31387,dewiki,31387,Zitate,4,Q8613383,core,overview,1,
dewiki:33092,dewiki,33092,Rechtschreibung,4,Q10954578,core,overview,1,
dewiki:34222,dewiki,34222,Weblinks,4,Q4657623,core,overview,1,
dewiki:34226,dewiki,34226,Schreibweise_von_Zahlen,4,Q5525311,core,overview,1,
dewiki:38770,dewiki,38770,Diskussionsseiten,4,Q5641607,core,overview,1,
dewiki:44373,dewiki,44373,Geschützte_Seiten,4,Q4616470,core,iw_qid,0,
dewiki:44853,dewiki,44853,Barrierefreiheit,4,,core,overview,1,
dewiki:46873,dewiki,46873,Ignoriere_alle_Regeln,4,Q4656211,core,overview,1,
dewiki:64352,dewiki,64352,Namenskonventionen/Koreanisch,4,Q3622720,core,iw_qid,0,
dewiki:64747,dewiki,64747,Namenskonventionen/Chinesisch,4,Q4657213,core,iw_qid,0,
dewiki:71249,dewiki,71249,Löschregeln,4,Q5009984,core,iw_qid,0,
dewiki:76323,dewiki,76323,Haftungsausschluss,4,Q4980478,core,iw_qid,0,
dewiki:85625,dewiki,85625,Vermittlungsausschuss,4,Q4654366,core,iw_qid,0,
dewiki:93382,dewiki,93382,Edit-War,4,Q4759272,core,iw_qid,0,
dewiki:100139,dewiki,100139,Namenskonventionen/Arabisch,4,Q15868552,core,iw_qid,0,
dewiki:101373,dewiki,101373,Richtlinien_Biologie,4,Q8503033,core,overview,1,
dewiki:131490,dewiki,131490,Schnelllöschantrag,4,Q4664109,core,iw_qid,0,
dewiki:148763,dewiki,148763,Vandalismus,4,Q4664011,core,iw_qid,0,
dewiki:169783,dewiki,169783,Artikel,4,Q3891539,core,overview,1,
dewiki:179274,dewiki,179274,Lückenhaft,4,Q4663261,core,iw_qid,0,
dewiki:202354,dewiki,202354,Übersetzungen,4,Q3361708,core,iw_qid,0,
dewiki:209980,dewiki,209980,Wirres_Zeug,4,Q11022068,core,iw_qid,0,
dewiki:210899,dewiki,210899,Namenskonventionen/Japanisch,4,Q14360534,core,iw_qid,0,
dewiki:214422,dewiki,214422,Keine_persönlichen_Angriffe,4,Q4654725,core,overview,1,
dewiki:217305,dewiki,217305,Verhalten_gegenüber_Neulingen,4,Q4657367,core,iw_qid,0,
dewiki:224676,dewiki,224676,Kategorien,4,Q4167836,core,overview,1,
dewiki:257208,dewiki,257208,Bots,4,Q4048867,core,iw_qid,0,
dewiki:258824,dewiki,258824,Interessenkonflikt,4,Q4663309,core,iw_qid,0,
dewiki:260947,dewiki,260947,Namenskonventionen/Hebräisch,4,Q4657130,core,iw_qid,0,
dewiki:278002,dewiki,278002,Umfragen,4,Q14339449,core,iw_qid,0,
dewiki:300129,dewiki,300129,Löschantrag_entfernen,4,Q9136557,core,iw_qid,0,
dewiki:307778,dewiki,307778,Artikel_über_Schulen,4,Q19828005,core,overview,1,
dewiki:354115,dewiki,354115,Richtlinien_Wirtschaft,4,,core,overview,1,
dewiki:442115,dewiki,442115,Typografie,4,Q11243563,core,overview,1,
dewiki:517185,dewiki,517185,Bildrechte,4,Q6618850,core,iw_qid,0,
dewiki:589187,dewiki,589187,"Störe_Wikipedia_nicht,_um_etwas_zu_beweisen",4,Q4657775,core,iw_qid,0,
dewiki:606686,dewiki,606686,Richtlinien_Chemie,4,Q15868551,core,overview,1,
dewiki:626557,dewiki,626557,Bürokraten,4,Q4048515,core,iw_qid,0,
dewiki:634301,dewiki,634301,Allgemeinverständlichkeit,4,Q11774021,core,iw_qid,0,
dewiki:637799,dewiki,637799,Shortcuts,4,Q620197,core,iw_qid,0,
dewiki:645942,dewiki,645942,Datenschutz,4,Q4994089,core,iw_qid,0,
dewiki:653068,dewiki,653068,Stimmberechtigung,4,Q4656551,core,wikidata,1,
dewiki:686792,dewiki,686792,Namenskonventionen/Indien,4,Q15868582,core,iw_qid,0,
dewiki:749816,dewiki,749816,Formatvorlage_Charts,4,Q15868761,core,iw_qid,0,
dewiki:788000,dewiki,788000,Richtlinien_Studentenverbindungen,4,,core,overview,1,
dewiki:830639,dewiki,830639,Geh_von_guten_Absichten_aus,4,Q4663356,core,iw_qid,0,
dewiki:831948,dewiki,831948,Artikel_illustrieren,4,Q16745099,core,overview,1,
dewiki:855208,dewiki,855208,Belege,4,Q79951,core,overview,1,
dewiki:855432,dewiki,855432,Urheberrechte_beachten,4,Q4375196,core,overview,1,
dewiki:878006,dewiki,878006,Checkuser,4,Q4049038,core,iw_qid,0,
dewiki:902244,dewiki,902244,Wie_gute_Artikel_aussehen,4,Q10635892,core,overview,1,
dewiki:907682,dewiki,907682,Handle_entschieden,4,Q12198503,core,iw_qid,0,
dewiki:907732,dewiki,907732,Recht_zu_gehen,4,Q11015648,core,iw_qid,0,
dewiki:913158,dewiki,913158,Portale,4,Q4663903,core,iw_qid,0,
dewiki:1034176,dewiki,1034176,Richtlinien_Fiktives,4,Q11293678,core,overview,1,
dewiki:1097461,dewiki,1097461,Textplagiat,4,Q8085769,core,iw_qid,0,
dewiki:1120805,dewiki,1120805,Pressemitteilungen/FAQ_Semi-protection_policy,4,Q8988847,core,iw_qid,0,
dewiki:1124761,dewiki,1124761,Namenskonventionen/Neugriechisch,4,Q14698320,core,iw_qid,0,
dewiki:1200725,dewiki,1200725,Weiterleitung,4,Q4832177,core,iw_qid,0,
dewiki:1213896,dewiki,1213896,Schwesterprojekte,4,Q10823887,core,iw_qid,0,
dewiki:1218423,dewiki,1218423,Anonymität,4,Q15868029,core,overview,1,
dewiki:1250226,dewiki,1250226,Hinweis_Gesundheitsthemen,4,Q10640396,core,iw_qid,0,
dewiki:1317234,dewiki,1317234,Namenskonventionen/Tibetisch,4,Q4657259,core,iw_qid,0,
dewiki:1488248,dewiki,1488248,Keine_Theoriefindung,4,Q4656524,core,overview,1,
dewiki:1498104,dewiki,1498104,Sockenpuppe,4,Q4131621,core,iw_qid,0,
dewiki:1528848,dewiki,1528848,Artikel_über_lebende_Personen,4,Q4663389,core,overview,1,
dewiki:1553871,dewiki,1553871,Formatvorlage_Biografie,4,Q4657349,core,iw_qid,0,
dewiki:1586763,dewiki,1586763,Systematik,4,,core,overview,1,
dewiki:1586765,dewiki,1586765,Themenbereiche,4,Q60647476,core,overview,1,
dewiki:1621544,dewiki,1621544,Support-Team,4,Q4063423,core,iw_qid,0,
dewiki:1742427,dewiki,1742427,Gesichtete_Versionen,4,Q11107170,core,iw_qid,0,
dewiki:1840870,dewiki,1840870,Willkommen,4,Q8990577,core,iw_qid,0,
dewiki:1842815,dewiki,1842815,Richtlinien,4,Q4656150,core,iw_qid,0,
dewiki:1917198,dewiki,1917198,Konflikte,4,Q4654667,core,iw_qid,0,
dewiki:2212100,dewiki,2212100,Namenskonventionen/Kategorien,4,Q11127329,core,iw_qid,0,
dewiki:2412669,dewiki,2412669,Namenskonventionen/Schienenfahrzeuge,4,Q18180788,core,iw_qid,0,
dewiki:2506359,dewiki,2506359,Office_Action,4,Q11098188,core,iw_qid,0,
dewiki:2512043,dewiki,2512043,Mentorenprogramm,4,Q3919128,core,iw_qid,0,
dewiki:2654225,dewiki,2654225,Administratoren/De-Admin,4,Q13382106,core,iw_qid,0,
dewiki:2744605,dewiki,2744605,Relevanzkriterien,4,Q4657574,core,overview,1,
dewiki:2801977,dewiki,2801977,Hinweise_zum_Umgang_mit_Trauerfällen,4,Q14972682,core,iw_qid,0,
dewiki:2931927,dewiki,2931927,Versionslöschung,4,Q4656800,core,iw_qid,0,
dewiki:2934080,dewiki,2934080,Enzyklopädische_Fotografie,4,,core,overview,1,
dewiki:2944364,dewiki,2944364,Richtlinien_Software,4,,core,overview,1,
dewiki:3195466,dewiki,3195466,Richtlinien_Literarische_Werke,4,Q13599930,core,overview,1,
dewiki:3202362,dewiki,3202362,Richtlinien_Geschichte,4,,core,overview,1,
dewiki:3412868,dewiki,3412868,Richtlinien_Websites,4,Q4663933,core,overview,1,
dewiki:3416034,dewiki,3416034,Richtlinien_Computerspiele,4,Q14360535,core,overview,1,
dewiki:3420422,dewiki,3420422,Vermeide_hohle_Phrasen,4,Q4663975,core,iw_qid,0,
dewiki:3451124,dewiki,3451124,Eigentum_an_Artikeln,4,Q4663994,core,iw_qid,0,
dewiki:3477233,dewiki,3477233,Keine_offenen_Proxys,4,Q4656540,core,iw_qid,0,
dewiki:3494697,dewiki,3494697,Oversight,4,Q4048674,core,iw_qid,0,
dewiki:3511292,dewiki,3511292,Richtlinien_Südosteuropa,4,,core,overview,1,
dewiki:3601229,dewiki,3601229,Redaktion_Medizin/Leitlinien,4,Q15868266,core,overview,1,
dewiki:3651599,dewiki,3651599,Vermeide_Selbstreferenzen,4,Q11888427,core,iw_qid,0,
dewiki:3678409,dewiki,3678409,WikiProjekt_Portale/A-Z,4,Q14605771,core,iw_qid,0,
dewiki:3699430,dewiki,3699430,Sei_mutig,4,Q3916099,core,iw_qid,0,
dewiki:3825314,dewiki,3825314,Richtlinien_E-Sport,4,,core,overview,1,
dewiki:4099863,dewiki,4099863,Kandidaturen,4,Q4048254,core,iw_qid,0,
dewiki:4261185,dewiki,4261185,Bearbeitungsfilter,4,Q4582485,core,iw_qid,0,
dewiki:4319622,dewiki,4319622,Löschkandidaten,4,Q22897,core,iw_qid,0,
dewiki:4324303,dewiki,4324303,Benutzersperrung,4,Q175291,core,iw_qid,0,
dewiki:4325740,dewiki,4325740,Administratoren/Probleme,4,Q10818031,core,iw_qid,0,
dewiki:4333653,dewiki,4333653,Verbesserungsvorschläge,4,Q5854231,core,iw_qid,0,
dewiki:4407589,dewiki,4407589,Redaktion_Film_und_Fernsehen/Richtlinien,4,,core,overview,1,
dewiki:4413167,dewiki,4413167,IP-Sperre-Ausnahme,4,Q4048709,core,iw_qid,0,
dewiki:4481722,dewiki,4481722,Richtlinien_bildende_Kunst,4,Q14011832,core,overview,1,
dewiki:4494717,dewiki,4494717,Oversight/Kontakt,4,Q9136332,core,iw_qid,0,
dewiki:4642884,dewiki,4642884,Bewahre_immer_einen_kühlen_Kopf,4,Q11152513,core,iw_qid,0,
dewiki:4682401,dewiki,4682401,Richtlinien_Comics,4,Q20812701,core,overview,1,
dewiki:4721435,dewiki,4721435,Redaktion_Musik/Leitfaden_Musikartikel,4,Q13310316,core,overview,1,
dewiki:4731597,dewiki,4731597,GNU_Free_Documentation_License/1.3,4,Q5829664,core,iw_qid,0,
dewiki:4831372,dewiki,4831372,Verhalten_im_Notfall,4,Q13627492,core,iw_qid,0,
dewiki:5461553,dewiki,5461553,Richtlinien_Physik,4,,core,overview,1,
dewiki:5822313,dewiki,5822313,Redaktion_Recht/Richtlinien,4,,core,overview,1,
dewiki:6383167,dewiki,6383167,Meinungsbilder/Regelungen,4,Q20801587,core,iw_qid,0,
dewiki:6506037,dewiki,6506037,Sperrprüfung,4,Q13360396,core,iw_qid,0,
dewiki:6543982,dewiki,6543982,Formatvorlage/Musterartikel,4,Q4663958,core,iw_qid,0,
dewiki:6974524,dewiki,6974524,Administratoren/Anfragen,4,Q3907246,core,iw_qid,0,
dewiki:6977098,dewiki,6977098,Fragen_zur_Wikipedia,4,Q4026300,core,iw_qid,0,
dewiki:7354372,dewiki,7354372,Zitierregeln,4,Q642335,core,overview,1,
dewiki:7646580,dewiki,7646580,Bezahltes_Schreiben,4,Q20859299,core,iw_qid,0,
dewiki:7965254,dewiki,7965254,Schiedsgericht/Regeln,4,Q4616152,core,iw_qid,0,
dewiki:9082349,dewiki,9082349,Auskunft,4,Q3907025,core,iw_qid,0,
dewiki:10422309,dewiki,10422309,Benutzeroberflächenadministratoren,4,Q55386965,core,iw_qid,0,
dewiki:11901604,dewiki,11901604,Keine_Drohungen_mit_rechtlichen_Schritten,4,Q4654415,core,iw_qid,0,
dewiki:12614698,dewiki,12614698,Namenskonventionen/Schiffe,4,Q16028026,core,iw_qid,0,
dewiki:13521317,dewiki,13521317,IP-Betrachtung_temporärer_Konten,4,Q130323657,core,overview,1,
dewiki:13777131,dewiki,13777131,Künstliche_Intelligenz,4,Q119702818,core,overview,1,
nlwiki:703,nlwiki,703,Benoemen_van_een_pagina,4,Q3186256,core,overview,1,
nlwiki:1237,nlwiki,1237,Neutraal_standpunt,4,Q4656487,core,overview,1,
nlwiki:1679,nlwiki,1679,Toch_een_paar_regels,4,Q18093582,core,overview,1,
nlwiki:1872,nlwiki,1872,Wat_Wikipedia_niet_is,4,Q4345841,core,overview,1,
nlwiki:1878,nlwiki,1878,Wat_je_niet_moet_doen,4,,core,overview,1,
nlwiki:1882,nlwiki,1882,Wanneer_extern_linken,4,Q4657623,core,overview,1,
nlwiki:3541,nlwiki,3541,Doorverwijspagina,4,Q118521146,core,iw_qid,0,
nlwiki:3585,nlwiki,3585,Moderator,4,Q4039395,core,iw_qid,0,
nlwiki:8838,nlwiki,8838,Aanmelding_moderatoren,4,Q4048254,core,iw_qid,0,
nlwiki:8976,nlwiki,8976,Auteursrechten,4,Q4375196,core,overview,1,
nlwiki:9222,nlwiki,9222,Welkom_voor_nieuwkomers,4,Q8990577,core,iw_qid,0,
nlwiki:18319,nlwiki,18319,Beleid_voor_gebruik_van_media,4,Q6618850,core,overview,1,
nlwiki:22869,nlwiki,22869,GNU_Vrije_Documentatie_Licentie_in_het_Nederlands,4,Q5829664,core,iw_qid,0,
nlwiki:30167,nlwiki,30167,Leeswaarschuwing,4,Q5525169,core,iw_qid,0,
nlwiki:32642,nlwiki,32642,Richtlijnen_voor_moderatoren,4,Q4664109,core,overview,1,
nlwiki:33856,nlwiki,33856,Koel_blijven,4,Q11152513,core,overview,1,
nlwiki:34833,nlwiki,34833,Onenigheid_over_de_neutraliteit,4,Q6635285,core,overview,1,
nlwiki:35735,nlwiki,35735,Algemeen_voorbehoud,4,Q4980478,core,overview,1,
nlwiki:59805,nlwiki,59805,Bureaucraat,4,Q4048515,core,iw_qid,0,
nlwiki:61950,nlwiki,61950,Nederlandstalige_titels,4,,core,overview,1,
nlwiki:63651,nlwiki,63651,Categorieënschema,4,Q4167836,core,iw_qid,0,
nlwiki:67134,nlwiki,67134,Archief/Acceptatiebeleid,4,,core,overview,1,
nlwiki:75512,nlwiki,75512,Stemprocedure,4,Q20801587,core,overview,1,
nlwiki:77594,nlwiki,77594,Wikiquette,4,Q3621820,core,overview,1,
nlwiki:78479,nlwiki,78479,Spellinggids,4,Q34767466,core,overview,1,
nlwiki:80906,nlwiki,80906,Transliteratie-_en_transcriptiegids,4,,core,overview,1,
nlwiki:93284,nlwiki,93284,Vandalisme,4,Q4664011,core,overview,1,
nlwiki:94760,nlwiki,94760,Verzoekpagina_voor_moderatoren,4,Q3907246,core,iw_qid,0,
nlwiki:95329,nlwiki,95329,Geen_persoonlijke_aanvallen,4,Q4654725,core,overview,1,
nlwiki:98923,nlwiki,98923,Conflictafhandeling,4,Q4654667,core,overview,1,
nlwiki:100017,nlwiki,100017,Kwaliteitsverbetering,4,,core,overview,1,
nlwiki:103203,nlwiki,103203,Consensus,4,Q4654351,core,overview,1,
nlwiki:108445,nlwiki,108445,Regelingen_rond_moderatoren,4,Q19025555,core,overview,1,
nlwiki:124646,nlwiki,124646,Belgisch-Nederlands,4,,core,overview,1,
nlwiki:132858,nlwiki,132858,Nederlands-Nederlands,4,Q11237080,core,overview,1,
nlwiki:167797,nlwiki,167797,Bots,4,Q4048867,core,iw_qid,0,
nlwiki:205432,nlwiki,205432,Te_beoordelen,4,Q10964165,core,iw_qid,0,
nlwiki:214037,nlwiki,214037,Vragen_aan_de_Taalunie,4,,core,overview,1,
nlwiki:215742,nlwiki,215742,Transliteratie-_en_transcriptiegids/Latijn_en_Grieks,4,Q14698320,core,iw_qid,0,
nlwiki:216561,nlwiki,216561,Sokpop,4,Q4131621,core,overview,1,
nlwiki:235893,nlwiki,235893,Stemlokaal,4,Q4657677,core,iw_qid,0,
nlwiki:245459,nlwiki,245459,Citeren,4,Q8613383,core,iw_qid,0,
nlwiki:268183,nlwiki,268183,Verwijzing,4,Q620197,core,iw_qid,0,
nlwiki:270492,nlwiki,270492,Voorbehoud_bij_medische_informatie,4,Q10640396,core,overview,1,
nlwiki:284191,nlwiki,284191,Gebruikersboxen,4,Q4657797,core,iw_qid,0,
nlwiki:301716,nlwiki,301716,Voel_je_vrij_en_ga_je_gang,4,Q3916099,core,overview,1,
nlwiki:308229,nlwiki,308229,Privacybeleid,4,Q4994089,core,overview,1,
nlwiki:313569,nlwiki,313569,Wees_meedogenloos,4,Q12198503,core,overview,1,
nlwiki:314706,nlwiki,314706,Beginnetje,4,Q4663261,core,iw_qid,0,
nlwiki:316901,nlwiki,316901,Buitenlandse_geografische_namen,4,Q118099839,core,overview,1,
nlwiki:325124,nlwiki,325124,Niet_dreigen_met_juridische_actie,4,Q4654415,core,overview,1,
nlwiki:326070,nlwiki,326070,Lemma,4,Q3891539,core,iw_qid,0,
nlwiki:336338,nlwiki,336338,Te_beoordelen_pagina's,4,Q22897,core,iw_qid,0,
nlwiki:343515,nlwiki,343515,Bronvermelding,4,Q642335,core,overview,1,
nlwiki:343960,nlwiki,343960,Bronvermelding_in_Harvardstijl,4,Q15868651,core,overview,1,
nlwiki:350332,nlwiki,350332,Etalage/Wat_is_een_etalageartikel,4,Q5525127,core,iw_qid,0,
nlwiki:416043,nlwiki,416043,Betrouwbaarheid_van_bronnen,4,Q4663914,core,overview,1,
nlwiki:477152,nlwiki,477152,Lijst,4,Q13406463,core,iw_qid,0,
nlwiki:500871,nlwiki,500871,Alfabetiseren,4,,core,overview,1,
nlwiki:517194,nlwiki,517194,Afzetting_moderatoren,4,Q13382106,core,iw_qid,0,
nlwiki:517727,nlwiki,517727,Ga_uit_van_goede_wil,4,Q4663356,core,overview,1,
nlwiki:525021,nlwiki,525021,Ondertekening,4,Q4663253,core,overview,1,
nlwiki:527635,nlwiki,527635,Hoffelijkheid,4,Q4654593,core,overview,1,
nlwiki:534606,nlwiki,534606,Gebruikerspagina,4,Q4592334,core,iw_qid,0,
nlwiki:552810,nlwiki,552810,Bewerkingsoorlog,4,Q4759272,core,overview,1,
nlwiki:575518,nlwiki,575518,Relevantie/Personen,4,Q4663321,core,iw_qid,0,
nlwiki:579708,nlwiki,579708,Relevantie/Ondernemingen,4,Q7906941,core,iw_qid,0,
nlwiki:587019,nlwiki,587019,Checkuser,4,Q4049038,core,iw_qid,0,
nlwiki:635006,nlwiki,635006,Vijf_zuilen,4,Q4656249,core,overview,1,
nlwiki:636117,nlwiki,636117,Portalen,4,Q4663903,core,iw_qid,0,
nlwiki:655420,nlwiki,655420,Wikiproject/Projectgroep/Artikel_beoordeling_FAQ,4,Q10980800,core,iw_qid,0,
nlwiki:655481,nlwiki,655481,Wikiproject/Projectgroep/Gids,4,Q10783941,core,iw_qid,0,
nlwiki:657986,nlwiki,657986,Verifieerbaarheid,4,Q79951,core,overview,1,
nlwiki:667562,nlwiki,667562,Wheelwar,4,Q4048307,core,overview,1,
nlwiki:683189,nlwiki,683189,Open_proxy's_(uitleg),4,Q4656540,core,iw_qid,0,
nlwiki:688847,nlwiki,688847,Arbitragecommissie/Reglementen,4,Q4616152,core,overview,1,
nlwiki:744808,nlwiki,744808,Doorverwijsconstructies,4,Q8783229,core,iw_qid,0,
nlwiki:750505,nlwiki,750505,Geen_origineel_onderzoek,4,Q4656524,core,overview,1,
nlwiki:765586,nlwiki,765586,Vrijheid_van_panorama,4,Q17024296,core,iw_qid,0,
nlwiki:775973,nlwiki,775973,Gebruikersnaam,4,Q4664077,core,overview,1,
nlwiki:801777,nlwiki,801777,Geannoteerd_artikel,4,Q15868027,core,overview,1,
nlwiki:805350,nlwiki,805350,Overlegpagina,4,Q5641607,core,iw_qid,0,
nlwiki:809134,nlwiki,809134,Oversight,4,Q4048674,core,iw_qid,0,
nlwiki:821171,nlwiki,821171,Voorbeeldartikel,4,,core,overview,1,
nlwiki:866837,nlwiki,866837,Fancruft,4,Q15116145,core,overview,1,
nlwiki:929190,nlwiki,929190,Verwelkom_bewerkingen_van_anoniemen,4,Q15884412,core,overview,1,
nlwiki:933348,nlwiki,933348,Negeer_alle_regels,4,Q4656211,core,overview,1,
nlwiki:943735,nlwiki,943735,Democratische_procedures,4,,core,overview,1,
nlwiki:969558,nlwiki,969558,Biografieën_van_levende_personen,4,Q4663389,core,iw_qid,0,
nlwiki:1001509,nlwiki,1001509,"Wat_""negeer_alle_regels""_betekent",4,Q7668244,core,overview,1,
nlwiki:1001621,nlwiki,1001621,Gebruik_gezond_verstand,4,Q10987695,core,overview,1,
nlwiki:1102047,nlwiki,1102047,Bijt_de_nieuwelingen_niet,4,Q4657367,core,overview,1,
nlwiki:1114602,nlwiki,1114602,Omgaan_met_trollen,4,Q5009903,core,overview,1,
nlwiki:1133420,nlwiki,1133420,Linkomanie,4,Q14767226,core,iw_qid,0,
nlwiki:1155528,nlwiki,1155528,Vermijd_superlatieven,4,Q11774040,core,overview,1,
nlwiki:1172529,nlwiki,1172529,Simpele_regels,4,Q10950140,core,overview,1,
nlwiki:1175797,nlwiki,1175797,Deel_geen_sjablonen_uit_alsof_het_koekjes_zijn,4,Q13812821,core,overview,1,
nlwiki:1255773,nlwiki,1255773,Redirect,4,Q4832177,core,iw_qid,0,
nlwiki:1257774,nlwiki,1257774,Zelfpromotie,4,Q4663309,core,iw_qid,0,
nlwiki:1272425,nlwiki,1272425,Verstoor_Wikipedia_niet_om_je_standpunt_kracht_bij_te_zetten,4,Q4657775,core,iw_qid,0,
nlwiki:1301030,nlwiki,1301030,Nagelopen_versies,4,Q11107170,core,iw_qid,0,
nlwiki:1382430,nlwiki,1382430,Relevantie_van_muziekgerelateerde_artikelen,4,Q4663944,core,iw_qid,0,
nlwiki:1403483,nlwiki,1403483,Verzoeken_om_commentaar,4,Q4654740,core,iw_qid,0,
nlwiki:1576350,nlwiki,1576350,Sneeuwbalclausule,4,Q13219453,core,overview,1,
nlwiki:1628761,nlwiki,1628761,Misbruikfilter/Richtlijn,4,,core,overview,1,
